Unnamed: 0,season,first_name,last_name,position,origin,originNIL,destination,destinationNIL,transfer_date,rating,stars,eligibility,Total Support_x,Ticket Sales_x,Contributions_x,Conf_x,School_x,Total Support_y,Ticket Sales_y,Contributions_y,Conf_y,School_y,Total Support,Ticket Sales,Contributions,Conf,School
2186,2022,Chase,Kline,LB,Michigan State,"$13,035,471",Eastern Michigan, CHECK FOR NAME ,2021-09-26T17:52:00.000Z,0.81,3,Immediate,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State,"3,952,951","771,271","3,181,680",MAC,Eastern Michigan
2187,2022,Andy,Buttrell,OT,Indiana,"$13,631,160",none, none ,2022-04-27T14:33:00.000Z,,3,Immediate,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana,,,,,
2188,2022,Tyus,Fields,CB,Tennessee,"$11,602,164",none, none ,2022-04-09T19:55:00.000Z,,4,Immediate,"70,593,563","35,110,289","35,483,274",SEC,Tennessee,"70,593,563","35,110,289","35,483,274",SEC,Tennessee,,,,,
2189,2022,Artese,Gregory,IOL,Southern Utah,,Buffalo, CHECK FOR NAME ,2022-04-22T19:21:00.000Z,,0,Immediate,,,,,,,,,,,"2,121,063","1,010,239","1,110,824",MAC,Buffalo
2190,2022,Donovan,Georges,LB,Florida International,"$229,930",none, none ,2021-12-21T21:15:00.000Z,,3,Immediate,"1,399,013","774,837","624,176",CUSA,Florida International,"1,399,013","774,837","624,176",CUSA,Florida International,,,,,
2191,2022,Jamar,Simpson,WR,San José State,,Northwest Missouri State, CHECK FOR NAME ,2022-02-01T20:53:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
2192,2022,Jordan,Brunson,RB,Virginia Tech,"$7,732,903",Miami (OH), CHECK FOR NAME ,2022-04-19T14:04:00.000Z,,3,Immediate,"47,050,980","21,168,159","25,882,821",ACC,Virginia Tech,"47,050,980","21,168,159","25,882,821",ACC,Virginia Tech,,,,,
2193,2022,Ray,Rose,WR,East Carolina,"$2,887,971",Tennessee State, CHECK FOR NAME ,2022-05-23T19:41:00.000Z,,4,Immediate,"17,571,910","5,807,897","11,764,013",American,East Carolina,"17,571,910","5,807,897","11,764,013",American,East Carolina,,,,,
2194,2022,Kobe,Lewis,RB,Central Michigan,,Purdue, CHECK FOR NAME ,2022-06-06T16:06:00.000Z,,2,Immediate,"3,321,120","682,078","2,639,042",MAC,Central Michigan,"3,321,120","682,078","2,639,042",MAC,Central Michigan,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue
2195,2022,Bryson,Broadway,OT,Eastern Illinois,,Georgia State, CHECK FOR NAME ,2021-11-22T19:22:00.000Z,,0,Immediate,,,,,,,,,,,"4,753,087","606,809","4,146,278",Sun Belt,Georgia State
2196,2022,Gabriel,Plascencia,K,Mississippi State,,none, none ,2022-02-10T15:39:00.000Z,,0,Immediate,,,,,,,,,,,,,,,
2197,2022,Nick,Okeke,LB,Louisville,"$9,443,439",Southern Illinois, CHECK FOR NAME ,2021-12-08T21:45:00.000Z,,2,Immediate,"57,458,760","27,045,669","30,413,091",ACC,Louisville,"57,458,760","27,045,669","30,413,091",ACC,Louisville,,,,,
2198,2022,Je'Mari,Littlejohn,OLB,Appalachian State,"$1,925,394",none, none ,2022-04-12T18:36:00.000Z,,3,Immediate,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State,,,,,
2199,2022,Ian,Hover,IOL,Campbell,,Texas State, CHECK FOR NAME ,2022-04-06T22:49:00.000Z,,0,Immediate,,,,,,,,,,,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State
2200,2022,James,Hansen,DL,Utah State,"$1,511,795",none, none ,2022-04-27T19:03:00.000Z,,2,Immediate,"9,198,542","2,718,827","6,479,715",MW,Utah State,"9,198,542","2,718,827","6,479,715",MW,Utah State,,,,,
2201,2022,Aaron,Washington,LB,Bowling Green,"$670,821",none, none ,2021-11-12T18:24:00.000Z,0.79,2,Immediate,"4,081,620","1,201,307","2,880,313",MAC,Bowling Green,"4,081,620","1,201,307","2,880,313",MAC,Bowling Green,,,,,
2202,2022,Lance,Robinson,IOL,Middle Tennessee,,Houston, CHECK FOR NAME ,2022-01-26T00:29:00.000Z,,3,Immediate,,,,,,,,,,,"12,767,342","5,191,579","7,575,763",Big 12,Houston
2203,2022,O'Tay,Baker,DL,Hawai'i,,none, none ,2022-06-15T14:40:00.000Z,,0,Immediate,,,,,,,,,,,,,,,
2204,2022,Devontae,Davis,DL,South Carolina,"$9,554,700",none, none ,2022-04-18T17:37:00.000Z,,3,Immediate,"58,135,731","24,301,862","33,833,869",SEC,South Carolina,"58,135,731","24,301,862","33,833,869",SEC,South Carolina,,,,,
2205,2022,Lloyd,Summerall,EDGE,Florida,"$15,802,237",Florida, CHECK FOR NAME ,2021-12-02T13:10:00.000Z,0.84,3,Immediate,"96,148,974","34,784,702","61,364,272",SEC,Florida,"96,148,974","34,784,702","61,364,272",SEC,Florida,"96,148,974","34,784,702","61,364,272",SEC,Florida
2206,2022,Hamze,Elzayat,WR,Fordham,,Eastern Michigan, CHECK FOR NAME ,2022-01-02T00:26:00.000Z,,2,Immediate,,,,,,,,,,,"3,952,951","771,271","3,181,680",MAC,Eastern Michigan
2207,2022,Jordan,Domineck,EDGE,Georgia Tech,"$4,281,809",Arkansas, CHECK FOR NAME ,2022-02-18T20:58:00.000Z,0.88,3,Immediate,"26,052,739","12,303,309","13,749,430",ACC,Georgia Tech,"26,052,739","12,303,309","13,749,430",ACC,Georgia Tech,"70,239,900","48,073,959","22,165,941",SEC,Arkansas
2208,2022,Chad,Ryland,K,Eastern Michigan,,Maryland, CHECK FOR NAME ,2022-01-21T20:53:00.000Z,,0,Immediate,"3,952,951","771,271","3,181,680",MAC,Eastern Michigan,"3,952,951","771,271","3,181,680",MAC,Eastern Michigan,"22,726,352","12,735,792","9,990,560",Big Ten,Maryland
2209,2022,Donovan,Manuel,OLB,East Tennessee State,,Florida International, CHECK FOR NAME ,2021-12-16T20:54:00.000Z,0.86,3,Immediate,,,,,,,,,,,"1,399,013","774,837","624,176",CUSA,Florida International
2210,2022,Will,Honas,LB,Nebraska,"$7,973,918",Kansas State, CHECK FOR NAME ,2022-01-17T16:02:00.000Z,0.87,3,Immediate,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"43,330,498","15,221,310","28,109,188",Big 12,Kansas State
2211,2022,Richard,West,IOL,Texas A&M Commerce,,Texas State, CHECK FOR NAME ,2021-11-18T18:11:00.000Z,0.81,3,Immediate,,,,,,,,,,,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State
2212,2022,Jarvis,Brownlee Jr.,CB,Florida State,"$10,034,191",Louisville, CHECK FOR NAME ,2022-03-24T13:22:00.000Z,0.88,3,Immediate,"61,053,203","18,773,797","42,279,406",ACC,Florida State,"61,053,203","18,773,797","42,279,406",ACC,Florida State,"57,458,760","27,045,669","30,413,091",ACC,Louisville
2213,2022,Brock,Annexstad,WR,Minnesota,"$7,171,424",none, none ,2022-05-02T14:45:00.000Z,,0,Immediate,"43,634,648","19,252,536","24,382,112",Big Ten,Minnesota,"43,634,648","19,252,536","24,382,112",Big Ten,Minnesota,,,,,
2214,2022,Evan,Tattersall,LB,California,"$3,932,903",none, none ,2021-12-14T20:53:00.000Z,,3,Immediate,"23,929,814","8,073,384","15,856,430",ACC,California,"23,929,814","8,073,384","15,856,430",ACC,California,,,,,
2215,2022,Myles,Baker,CB,Coastal Carolina,"$367,676",none, none ,2021-12-22T20:54:00.000Z,,2,Immediate,"2,237,128","1,306,549","930,579",Sun Belt,Coastal Carolina,"2,237,128","1,306,549","930,579",Sun Belt,Coastal Carolina,,,,,
2216,2022,Cody,Jackson,WR,Oklahoma,"$14,817,595",Houston, CHECK FOR NAME ,2022-04-25T17:25:00.000Z,0.9,4,Immediate,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"12,767,342","5,191,579","7,575,763",Big 12,Houston
2217,2022,Jaylen,Lane,S,UNLV,,none, none ,2022-04-29T16:03:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
2218,2022,Clinton,Anokwuru,DL,Louisiana,,none, none ,2022-05-12T20:56:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
2219,2022,Latrell,Neville,WR,Nebraska,"$7,973,918",North Texas, CHECK FOR NAME ,2022-04-29T17:05:00.000Z,,3,Immediate,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"3,696,302","1,337,778","2,358,524",American,North Texas
2220,2022,Darrell,Simpson,OT,Oklahoma,"$14,817,595",Tulsa, CHECK FOR NAME ,2022-05-24T22:06:00.000Z,,4,Immediate,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,,,,American,Tulsa
2221,2022,Deondre,Dansby,CB,Houston,"$2,098,333",none, none ,2022-05-12T15:21:00.000Z,,3,Immediate,"12,767,342","5,191,579","7,575,763",Big 12,Houston,"12,767,342","5,191,579","7,575,763",Big 12,Houston,,,,,
2222,2022,Marshall,Nichols,P,Mississippi State,,UNLV, CHECK FOR NAME ,2022-04-27T13:50:00.000Z,,0,Immediate,,,,,,,,,,,,,,,
2223,2022,Jayden,Daniels,QB,Arizona State,"$5,689,877",LSU, CHECK FOR NAME ,2022-02-17T18:35:00.000Z,0.9,4,Immediate,"34,620,152","14,144,182","20,475,970",Big 12,Arizona State,"34,620,152","14,144,182","20,475,970",Big 12,Arizona State,"122,524,769","46,594,942","75,929,827",SEC,LSU
2224,2022,Jordan,Rucker,CB,North Texas,"$607,493",none, none ,2021-12-16T18:55:00.000Z,,3,Immediate,"3,696,302","1,337,778","2,358,524",American,North Texas,"3,696,302","1,337,778","2,358,524",American,North Texas,,,,,
2225,2022,Gary,Hoover,OT,Ohio,"$509,427",none, none ,2022-04-26T13:46:00.000Z,,3,Immediate,"3,099,615","1,234,040","1,865,575",MAC,Ohio,"3,099,615","1,234,040","1,865,575",MAC,Ohio,,,,,
2226,2022,Jonah,Miller,OT,Oregon,"$10,623,807",none, none ,2022-04-18T17:12:00.000Z,0.87,3,Immediate,"64,640,729","24,357,945","40,282,784",Big Ten,Oregon,"64,640,729","24,357,945","40,282,784",Big Ten,Oregon,,,,,
2227,2022,Kyler,Baugh,DL,Houston Christian,,Minnesota, CHECK FOR NAME ,2022-04-18T15:19:00.000Z,,0,Immediate,,,,,,,,,,,"43,634,648","19,252,536","24,382,112",Big Ten,Minnesota
2228,2022,Donte,Small,CB,Appalachian State,"$1,925,394",none, none ,2022-01-11T18:07:00.000Z,,0,Immediate,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State,,,,,
2229,2022,J'Vian,McCray,DL,East Carolina,"$2,887,971",Austin Peay, CHECK FOR NAME ,2022-04-12T19:49:00.000Z,,3,Immediate,"17,571,910","5,807,897","11,764,013",American,East Carolina,"17,571,910","5,807,897","11,764,013",American,East Carolina,,,,,
2230,2022,Lorenzo,McCaskill,LB,Louisiana,,Kansas, CHECK FOR NAME ,2022-01-15T00:53:00.000Z,0.88,3,Immediate,,,,,,,,,,,"45,195,526","17,933,864","27,261,662",Big 12,Kansas
2231,2022,Michael,Edwards,LB,Georgia Southern,"$844,462",East Carolina, CHECK FOR NAME ,2022-04-26T16:02:00.000Z,,3,Immediate,"5,138,145","1,999,550","3,138,595",Sun Belt,Georgia Southern,"5,138,145","1,999,550","3,138,595",Sun Belt,Georgia Southern,"17,571,910","5,807,897","11,764,013",American,East Carolina
2232,2022,Zackary,Martin,RB,Louisiana Monroe,,Louisiana Monroe, CHECK FOR NAME ,2021-11-30T21:04:00.000Z,0.77,2,Immediate,,,,,,,,,,,,,,,
2233,2022,Corey,Kiner,RB,LSU,"$20,137,141",Cincinnati, CHECK FOR NAME ,2022-04-18T22:09:00.000Z,0.9,4,Immediate,"122,524,769","46,594,942","75,929,827",SEC,LSU,"122,524,769","46,594,942","75,929,827",SEC,LSU,"24,245,856","9,631,998","14,613,858",Big 12,Cincinnati
2234,2022,Trevor,Appelman,QB,New Mexico State,"$680,038",none, none ,2022-04-25T21:12:00.000Z,,3,Immediate,"4,137,703","1,465,012","2,672,691",CUSA,New Mexico State,"4,137,703","1,465,012","2,672,691",CUSA,New Mexico State,,,,,
2235,2022,Shawn,Gates,CB,Utah State,"$1,511,795",none, none ,2022-04-26T15:34:00.000Z,,3,Immediate,"9,198,542","2,718,827","6,479,715",MW,Utah State,"9,198,542","2,718,827","6,479,715",MW,Utah State,,,,,
2236,2022,Michal,Antoine,CB,Iowa State,"$7,551,312",Florida Atlantic, CHECK FOR NAME ,2022-04-28T20:02:00.000Z,,3,Immediate,"45,946,084","22,909,710","23,036,374",Big 12,Iowa State,"45,946,084","22,909,710","23,036,374",Big 12,Iowa State,"7,960,674","1,112,409","6,848,265",American,Florida Atlantic
2237,2022,Josh,Plohr,IOL,Illinois,"$9,311,667",none, none ,2022-04-28T14:34:00.000Z,,3,Immediate,"56,656,994","15,693,517","40,963,477",Big Ten,Illinois,"56,656,994","15,693,517","40,963,477",Big Ten,Illinois,,,,,
2238,2022,Dorian,Plumley,CB,Oklahoma,"$14,817,595",none, none ,2022-05-20T18:48:00.000Z,,0,Immediate,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,,,,,
2239,2022,Eleasah,Anderson,OT,Sam Houston State,"$238,669",Western Michigan, CHECK FOR NAME ,2022-01-14T02:19:00.000Z,,3,Immediate,"1,452,185","307,512","1,144,673",CUSA,Sam Houston State,"1,452,185","307,512","1,144,673",CUSA,Sam Houston State,"5,031,984","1,460,058","3,571,926",MAC,Western Michigan
2240,2022,Willie,Allen,OT,UMass,,none, none ,2022-05-05T15:37:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
2241,2022,Elijah,Ball,CB,Purdue,"$5,510,579",Eastern Illinois, CHECK FOR NAME ,2022-01-03T16:25:00.000Z,0.84,3,Immediate,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,,,,,
2242,2022,Demaurez,Bellamy,LB,South Florida,"$2,235,939",none, none ,2022-04-12T18:52:00.000Z,,3,Immediate,"13,604,611","6,485,854","7,118,757",American,South Florida,"13,604,611","6,485,854","7,118,757",American,South Florida,,,,,
2243,2022,CJ,Lewis,WR,Boston College,,Bowling Green, CHECK FOR NAME ,2022-04-25T16:36:00.000Z,,3,Immediate,,,,,,,,,,,"4,081,620","1,201,307","2,880,313",MAC,Bowling Green
2244,2022,Lindsey,Scott,QB,Nicholls,,Incarnate Word, CHECK FOR NAME ,2022-01-08T06:28:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
2245,2022,Clayton,Isbell,S,Illinois State,,Utah, CHECK FOR NAME ,2022-02-24T05:21:00.000Z,0.89,3,Immediate,,,,,,,,,,,"44,130,809","15,286,819","28,843,990",Big 12,Utah
2246,2022,Brody,Wisecarver,OT,Illinois,"$9,311,667",Tulsa, CHECK FOR NAME ,2022-04-27T02:34:00.000Z,,3,Immediate,"56,656,994","15,693,517","40,963,477",Big Ten,Illinois,"56,656,994","15,693,517","40,963,477",Big Ten,Illinois,,,,American,Tulsa
2247,2022,Craig,McDonald,S,Iowa State,"$7,551,312",Auburn, CHECK FOR NAME ,2022-04-30T22:15:00.000Z,0.87,3,Immediate,"45,946,084","22,909,710","23,036,374",Big 12,Iowa State,"45,946,084","22,909,710","23,036,374",Big 12,Iowa State,"70,513,179","34,140,396","36,372,783",SEC,Auburn
2248,2022,Jaxson,Dart,QB,USC,,Ole Miss, CHECK FOR NAME ,2022-01-10T18:29:00.000Z,0.96,4,Immediate,,,,,,,,,,,,,,,
2249,2022,Charlie,Stone,IOL,Rice,,none, none ,2022-04-25T18:02:00.000Z,,0,Immediate,,,,American,Rice,,,,American,Rice,,,,,
2250,2022,Jackie,Matthews,CB,West Virginia,"$5,495,362",Mississippi State, CHECK FOR NAME ,2022-01-05T20:53:00.000Z,0.9,4,Immediate,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia,,,,,
2251,2022,Jalynn,Williams,WR,Toledo,"$928,243",none, none ,2022-02-03T23:26:00.000Z,,3,Immediate,"5,647,912","1,933,429","3,714,483",MAC,Toledo,"5,647,912","1,933,429","3,714,483",MAC,Toledo,,,,,
2252,2022,Emmanuel,Belgrave,EDGE,Pittsburgh,,none, none ,2022-04-26T19:40:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
2253,2022,Kamryn,Farrar,LB,Oklahoma State,"$5,338,583",SMU, CHECK FOR NAME ,2022-04-25T20:25:00.000Z,0.86,3,Immediate,"32,482,697","12,882,021","19,600,676",Big 12,Oklahoma State,"32,482,697","12,882,021","19,600,676",Big 12,Oklahoma State,,,,,
2254,2022,Myles,Cole,DL,Louisiana Monroe,,Texas Tech, CHECK FOR NAME ,2022-02-04T20:53:00.000Z,0.81,3,Immediate,,,,,,,,,,,"42,507,539","13,560,519","28,947,020",Big 12,Texas Tech
2255,2022,Kyle,Juergens,IOL,Boise State,"$2,765,657",Connecticut, CHECK FOR NAME ,2022-01-05T16:44:00.000Z,,3,Immediate,"16,827,686","7,226,105","9,601,581",MW,Boise State,"16,827,686","7,226,105","9,601,581",MW,Boise State,,,,,
2256,2022,Khali,Saunders,LB,Purdue,"$5,510,579",none, none ,2022-01-04T22:15:00.000Z,0.84,3,Immediate,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,,,,,
2257,2022,Sean,Pelkisson,TE,Georgia Southern,"$844,462",none, none ,2022-04-26T13:45:00.000Z,,3,Immediate,"5,138,145","1,999,550","3,138,595",Sun Belt,Georgia Southern,"5,138,145","1,999,550","3,138,595",Sun Belt,Georgia Southern,,,,,
2258,2022,Kaylan,Wiggins,QB,Florida International,"$229,930",none, none ,2022-01-21T17:41:00.000Z,0.81,3,Immediate,"1,399,013","774,837","624,176",CUSA,Florida International,"1,399,013","774,837","624,176",CUSA,Florida International,,,,,
2259,2022,Jordon,Thomas,DL,Texas,"$22,272,474",none, none ,2022-04-29T16:19:00.000Z,,4,Immediate,"135,517,239","57,543,166","77,974,073",SEC,Texas,"135,517,239","57,543,166","77,974,073",SEC,Texas,,,,,
2260,2022,Terrance,Marshall,S,Houston,"$2,098,333",Abilene Christian, CHECK FOR NAME ,2022-06-01T20:54:00.000Z,,0,Immediate,"12,767,342","5,191,579","7,575,763",Big 12,Houston,"12,767,342","5,191,579","7,575,763",Big 12,Houston,,,,,
2261,2022,Asher,King,K,Indiana,"$13,631,160",none, none ,2021-12-14T20:54:00.000Z,,0,Immediate,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana,,,,,
2262,2022,Jordan,Robinson,CB,Livingstone College,,Kentucky, CHECK FOR NAME ,2022-03-28T19:17:00.000Z,,0,Immediate,,,,,,,,,,,"68,476,390","40,538,111","27,938,279",SEC,Kentucky
2263,2022,Mario,Williams,WR,Oklahoma,"$14,817,595",USC, CHECK FOR NAME ,2022-01-04T22:10:00.000Z,0.94,4,Immediate,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,"90,157,905","46,977,771","43,180,134",SEC,Oklahoma,,,,,
2264,2022,Collin,Westfelt,LS,Georgia State,"$781,177",Troy, CHECK FOR NAME ,2021-11-15T18:39:00.000Z,,0,Immediate,"4,753,087","606,809","4,146,278",Sun Belt,Georgia State,"4,753,087","606,809","4,146,278",Sun Belt,Georgia State,"2,349,746","778,536","1,571,210",Sun Belt,Troy
2265,2022,Ronnie,Stevenson,WR,Temple,,none, none ,2022-05-01T15:24:00.000Z,,3,Immediate,,,,American,Temple,,,,American,Temple,,,,,
2266,2022,Tyree,Saunders,WR,East Carolina,"$2,887,971",Alabama State, CHECK FOR NAME ,2022-04-22T15:14:00.000Z,,3,Immediate,"17,571,910","5,807,897","11,764,013",American,East Carolina,"17,571,910","5,807,897","11,764,013",American,East Carolina,,,,,
2267,2022,Nicholas,Sheetz,EDGE,Washington State,"$3,216,991",none, none ,2022-02-18T15:37:00.000Z,,3,Immediate,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,,,,,
2268,2022,Devyn,King,CB,Maryland,"$3,735,112",Hawai'i, CHECK FOR NAME ,2022-05-01T19:38:00.000Z,,3,Immediate,"22,726,352","12,735,792","9,990,560",Big Ten,Maryland,"22,726,352","12,735,792","9,990,560",Big Ten,Maryland,,,,,
2269,2022,Jacob,Skobis,CB,Washington State,"$3,216,991",none, none ,2022-04-30T03:46:00.000Z,,0,Immediate,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,,,,,
2270,2022,Jabar,Triplett,LB,Arizona,"$6,414,683",none, none ,2022-06-09T13:38:00.000Z,,3,Immediate,"39,030,243","19,164,426","19,865,817",Big 12,Arizona,"39,030,243","19,164,426","19,865,817",Big 12,Arizona,,,,,
2271,2022,Colby,Powers,TE,Arizona,"$6,414,683",none, none ,2022-03-24T17:37:00.000Z,,3,Immediate,"39,030,243","19,164,426","19,865,817",Big 12,Arizona,"39,030,243","19,164,426","19,865,817",Big 12,Arizona,,,,,
2272,2022,Jason,Whittaker,TE,Northwestern,,none, none ,2021-11-22T19:38:00.000Z,0.79,2,Immediate,,,,,,,,,,,,,,,
2273,2022,Joe,Sparacio,LB,Boston College,,Eastern Michigan, CHECK FOR NAME ,2021-12-15T14:11:00.000Z,0.81,3,Immediate,,,,,,,,,,,"3,952,951","771,271","3,181,680",MAC,Eastern Michigan
2274,2022,Coleon,Smith,OT,Eastern Michigan,,none, none ,2022-04-27T15:45:00.000Z,,3,Immediate,"3,952,951","771,271","3,181,680",MAC,Eastern Michigan,"3,952,951","771,271","3,181,680",MAC,Eastern Michigan,,,,,
2275,2022,Quincy,Patterson,QB,North Dakota State,,Temple, CHECK FOR NAME ,2022-05-09T16:09:00.000Z,0.85,3,Immediate,,,,,,,,,,,,,,American,Temple
2276,2022,Josh,Hardeman,S,Marshall,"$1,462,900",none, none ,2022-04-25T18:20:00.000Z,,3,Immediate,"8,901,037","2,946,763","5,954,274",Sun Belt,Marshall,"8,901,037","2,946,763","5,954,274",Sun Belt,Marshall,,,,,
2277,2022,Cameron,Williams,LB,Indiana,"$13,631,160",none, none ,2021-12-11T15:35:00.000Z,,4,Immediate,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana,,,,,
2278,2022,Moezies,Telfort,LB,Florida A&M,,none, none ,2022-03-07T21:13:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
2279,2022,Dylan,Robinson,WR,Houston,"$2,098,333",Trinity Valley C.C., CHECK FOR NAME ,2021-11-18T14:49:00.000Z,,3,Immediate,"12,767,342","5,191,579","7,575,763",Big 12,Houston,"12,767,342","5,191,579","7,575,763",Big 12,Houston,,,,,
2280,2022,Casey,Rogers,DL,Nebraska,"$7,973,918",Oregon, CHECK FOR NAME ,2022-04-20T16:12:00.000Z,0.87,3,Immediate,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"64,640,729","24,357,945","40,282,784",Big Ten,Oregon
2281,2022,Quinton,Lee,EDGE,Arkansas State,"$1,207,619",none, none ,2022-04-26T13:43:00.000Z,,2,Immediate,"7,347,777","1,178,133","6,169,644",Sun Belt,Arkansas State,"7,347,777","1,178,133","6,169,644",Sun Belt,Arkansas State,,,,,
2282,2022,Brady,Feeney,IOL,Indiana,"$13,631,160",Colgate, CHECK FOR NAME ,2022-02-09T18:00:00.000Z,,3,Immediate,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana,"82,939,020","21,278,997","61,660,023",Big Ten,Indiana,,,,,
2283,2022,James,McNorton,OT,Washington State,"$3,216,991",San José State, CHECK FOR NAME ,2021-11-30T01:17:00.000Z,0.83,3,Immediate,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,,,,,
2284,2022,Melquan,Stovall,WR,Nevada,"$2,000,558",Colorado State, CHECK FOR NAME ,2021-12-15T22:29:00.000Z,,3,Immediate,"12,172,431","7,325,678","4,846,753",MW,Nevada,"12,172,431","7,325,678","4,846,753",MW,Nevada,"15,736,383","4,742,234","10,994,149",MW,Colorado State
2285,2022,Koby,Gross,TE,Florida State,"$10,034,191",none, none ,2022-04-19T17:21:00.000Z,,3,Immediate,"61,053,203","18,773,797","42,279,406",ACC,Florida State,"61,053,203","18,773,797","42,279,406",ACC,Florida State,,,,,
2286,2022,Aric,Horne,LB,Iowa State,"$7,551,312",Florida A&M, CHECK FOR NAME ,2021-12-13T22:13:00.000Z,,3,Immediate,"45,946,084","22,909,710","23,036,374",Big 12,Iowa State,"45,946,084","22,909,710","23,036,374",Big 12,Iowa State,,,,,
2287,2022,Damarius,Good,RB,UCF,,none, none ,2022-01-19T17:17:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
2288,2022,JaKorey,Hawkins,CB,Ole Miss,,Wyoming, CHECK FOR NAME ,2021-12-20T20:53:00.000Z,0.82,3,Immediate,,,,,,,,,,,"14,763,429","4,084,611","10,678,818",MW,Wyoming
2289,2022,Chauncey,Moore,S,Temple,,Alabama State, CHECK FOR NAME ,2022-04-18T19:24:00.000Z,,3,Immediate,,,,American,Temple,,,,American,Temple,,,,,
2290,2022,Ahman,Ross,S,Florida Atlantic,"$1,308,349",none, none ,2022-05-16T21:31:00.000Z,,3,Immediate,"7,960,674","1,112,409","6,848,265",American,Florida Atlantic,"7,960,674","1,112,409","6,848,265",American,Florida Atlantic,,,,,
2291,2022,Tyrone,Brown,LB,Baylor,,none, none ,2021-09-07T13:46:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
