Unnamed: 0,season,first_name,last_name,position,origin,origin21%,origin22%,origin23%,originNIL,destination,destination21%,destination22%,destination23%,destinationNIL,transfer_date,rating,stars,eligibility
4963,2023.0,Bennett,Meredith,QB,Arizona State,62.0,25.0,25.0,5689877,Purdue,69.0,56.99999999999999,33.0,5510579,2023-04-17T14:56:00.000Z,0.86,3.0,Immediate
4964,2023.0,Orin,Patu,LB,California,42.0,33.0,46.0,3932903,Arizona,8.0,42.0,77.0,6414683,2022-12-03T18:04:00.000Z,0.85,3.0,Immediate
4965,2023.0,Brandon,MacKinnon,OT,Northern Illinois,,,,506195,UMass,,,,0,2022-12-13T21:49:00.000Z,0.79,2.0,Immediate
4966,2023.0,Ja'Marquis,Johnson,WR,Florida Atlantic,42.0,42.0,33.0,1308349,none,,,,0,2023-04-24T23:39:00.000Z,,3.0,Immediate
4967,2023.0,Ajou,Ajou,WR,South Florida,17.0,8.0,54.0,2235939,none,,,,0,2023-04-25T13:08:00.000Z,,3.0,Immediate
4968,2023.0,Jimmy,Horn Jr.,WR,South Florida,17.0,8.0,54.0,2235939,Colorado,33.0,8.0,33.0,5337719,2022-11-29T18:12:00.000Z,0.9,4.0,Immediate
4969,2023.0,Deion,Smith,RB,Colorado,33.0,8.0,33.0,5337719,BYU,77.0,62.0,42.0,0,2023-04-24T16:53:00.000Z,0.86,3.0,Immediate
4970,2023.0,Isaiah,Paul,LB,Washington State,54.0,54.0,42.0,3216991,UCF,69.0,64.0,46.0,3308993,2023-04-15T19:31:00.000Z,0.85,3.0,Immediate
4971,2023.0,George,Wilson,EDGE,Florida State,42.0,77.0,93.0,10034191,Campbell,,,,0,2022-12-07T21:12:00.000Z,,4.0,Immediate
4972,2023.0,Naran,Buntin,WR,Kent State,50.0,42.0,8.0,160201,none,,,,0,2023-05-01T19:04:00.000Z,,3.0,Immediate
4973,2023.0,Dequan,Stanley,WR,South Florida,17.0,8.0,54.0,2235939,none,,,,0,2023-04-19T13:58:00.000Z,,3.0,Immediate
4974,2023.0,Khatib,Lyles,WR,North Texas,46.0,50.0,42.0,607493,Austin Peay,,,,0,2023-02-01T22:12:00.000Z,,3.0,Immediate
4975,2023.0,Eric,Miller,OT,Purdue,69.0,56.99999999999999,33.0,5510579,Louisville,46.0,62.0,71.0,9443439,2023-04-25T21:40:00.000Z,0.86,3.0,Immediate
4976,2023.0,Darius,Lassiter,WR,Eastern Michigan,54.0,69.0,46.0,0,BYU,77.0,62.0,42.0,0,2023-04-17T21:19:00.000Z,0.86,3.0,Immediate
4977,2023.0,Al,Ashford III,CB,Wisconsin,69.0,54.0,54.0,8982406,none,,,,0,2023-04-27T17:16:00.000Z,,3.0,Immediate
4978,2023.0,Keon,Kindred,OT,Maryland,54.0,62.0,62.0,3735112,none,,,,0,2023-04-15T15:45:00.000Z,,3.0,Immediate
4979,2023.0,Max,Banes,OT,Akron,17.0,17.0,17.0,0,Houston,86.0,62.0,33.0,2098333,2023-04-03T14:35:00.000Z,,3.0,Immediate
4980,2023.0,Jaylon,Shelton,CB,West Virginia,46.0,42.0,69.0,5495362,Texas State,33.0,33.0,62.0,599058,2023-04-18T14:53:00.000Z,,2.0,Immediate
4981,2023.0,Walter,Rouse,OT,Stanford,25.0,25.0,25.0,0,Oklahoma,85.0,46.0,77.0,14817595,2022-12-16T14:42:00.000Z,0.91,4.0,Immediate
4982,2023.0,Corbin,Page,TE,West Virginia,46.0,42.0,69.0,5495362,none,,,,0,2022-12-06T21:53:00.000Z,,3.0,Immediate
4983,2023.0,Dontrell,Jackson,QB,Coastal Carolina,85.0,69.0,62.0,367676,none,,,,0,2023-04-17T15:51:00.000Z,,3.0,Immediate
4984,2023.0,Don,Chapman,S,North Carolina,46.0,64.0,62.0,8355617,none,,,,0,2023-04-19T22:37:00.000Z,,3.0,Immediate
4985,2023.0,Luke,Bottari,QB,Utah,71.0,71.0,62.0,7252969,California,42.0,33.0,46.0,3932903,2023-04-26T13:06:00.000Z,,2.0,Immediate
4986,2023.0,Donovan,Marcus,RB,Ball State,46.0,42.0,33.0,341183,none,,,,0,2022-12-05T18:00:00.000Z,,3.0,Immediate
4987,2023.0,K.J.,Cloyd,LB,Louisville,46.0,62.0,71.0,9443439,Miami,57.99999999999999,42.0,54.0,0,2023-06-01T21:41:00.000Z,,3.0,Immediate
4988,2023.0,Willie,Jones,S,Bowling Green,33.0,46.0,54.0,670821,none,,,,0,2023-04-17T17:25:00.000Z,,3.0,Immediate
4989,2023.0,Jackson,Cannon,OT,Mississippi State,54.0,69.0,42.0,6467166,Toledo,54.0,64.0,79.0,928243,2023-04-17T18:00:00.000Z,,3.0,Immediate
4990,2023.0,Conner,Long,LB,Kentucky,77.0,54.0,54.0,11254204,none,,,,0,2023-04-27T19:21:00.000Z,,2.0,Immediate
4991,2023.0,Shawn,Holton,CB,Incarnate Word,,,,0,Texas State,33.0,33.0,62.0,599058,2023-03-31T14:33:00.000Z,,2.0,Immediate
4992,2023.0,Solomon,Rogers,CB,Charlotte,42.0,25.0,25.0,0,none,,,,0,2023-02-16T15:46:00.000Z,,2.0,Immediate
4993,2023.0,Christian,Rorie,DL,Duke,25.0,69.0,62.0,0,Texas State,33.0,33.0,62.0,599058,2023-01-12T14:36:00.000Z,,3.0,Immediate
4994,2023.0,Champion,Johnson,TE,California,42.0,33.0,46.0,3932903,none,,,,0,2022-12-05T19:48:00.000Z,,2.0,Immediate
4995,2023.0,Vito,Tisdale,S,Kentucky,77.0,54.0,54.0,11254204,Colorado,33.0,8.0,33.0,5337719,2023-04-15T18:15:00.000Z,0.88,3.0,Immediate
4996,2023.0,Nigel,Fitzgerald,WR,Connecticut,,,,0,none,,,,0,2023-04-24T15:54:00.000Z,,3.0,Immediate
4997,2023.0,Kiyaunta,Goodwin,OT,Kentucky,77.0,54.0,54.0,11254204,Florida,46.0,46.0,42.0,15802237,2022-12-16T21:38:00.000Z,0.91,4.0,Immediate
4998,2023.0,Dylan,Lawrence,S,Mississippi State,54.0,69.0,42.0,6467166,Southern Mississippi,25.0,54.0,25.0,1500334,2022-12-15T14:59:00.000Z,,3.0,Immediate
4999,2023.0,Charles,Woods,CB,West Virginia,46.0,42.0,69.0,5495362,SMU,67.0,54.0,79.0,0,2022-11-23T23:46:00.000Z,0.89,3.0,Immediate
5000,2023.0,Deajaun,McDougle,WR,Tulane,17.0,86.0,79.0,0,none,,,,0,2022-12-05T17:33:00.000Z,,3.0,Immediate
5001,2023.0,Joseph,Amos,OT,Boise State,57.99999999999999,71.0,56.99999999999999,2765657,none,,,,0,2023-04-28T16:39:00.000Z,,3.0,Immediate
5002,2023.0,Dylan,Hall,DL,Arizona State,62.0,25.0,25.0,5689877,none,,,,0,2023-04-20T13:40:00.000Z,,3.0,Immediate
5003,2023.0,Andrell,Barney Jr.,CB,New Mexico,25.0,17.0,33.0,1776472,Snow College,,,,0,2022-12-05T20:48:00.000Z,,3.0,Immediate
5004,2023.0,Mark,Vassett,P,Louisville,46.0,62.0,71.0,9443439,Colorado,33.0,8.0,33.0,5337719,2022-12-20T00:09:00.000Z,0.8,3.0,Immediate
5005,2023.0,Tim,Moulton,EDGE,UMass,,,,0,none,,,,0,2022-12-08T19:42:00.000Z,,2.0,Immediate
5006,2023.0,Rian,Black,WR,Coastal Carolina,85.0,69.0,62.0,367676,none,,,,0,2023-04-20T17:20:00.000Z,,3.0,Immediate
5007,2023.0,Wayne,Dennis,WR,Northwestern,25.0,8.0,62.0,0,none,,,,0,2022-11-21T14:33:00.000Z,,3.0,Immediate
5008,2023.0,Luke,Holcomb,QB,Washington State,54.0,54.0,42.0,3216991,none,,,,0,2023-04-26T17:39:00.000Z,,2.0,Immediate
5009,2023.0,Justin,Brown,S,Mississippi State,54.0,69.0,42.0,6467166,Georgia Tech,25.0,42.0,54.0,4281809,2023-05-23T05:33:00.000Z,,3.0,Immediate
5010,2023.0,Dearis,Thomas,LB,Florida Atlantic,42.0,42.0,33.0,1308349,none,,,,0,2023-04-24T14:06:00.000Z,,2.0,Immediate
5011,2023.0,Jailen,Weaver,DL,Nebraska,25.0,33.0,42.0,7973918,none,,,,0,2022-12-05T06:00:00.000Z,,3.0,Immediate
5012,2023.0,Isaiah,Johnson,CB,Arizona State,62.0,25.0,25.0,5689877,Arizona State,62.0,25.0,25.0,5689877,2022-12-15T20:22:00.000Z,,4.0,Immediate
5013,2023.0,JB,Brown,DL,Arizona,8.0,42.0,77.0,6414683,UMass,,,,0,2022-10-18T18:11:00.000Z,,3.0,Immediate
5014,2023.0,Daron,Gilbert,S,Lafayette,,,,0,none,,,,0,2022-11-22T19:59:00.000Z,,0.0,Immediate
5015,2023.0,Kevin,Pyne,OT,Boston College,50.0,25.0,54.0,0,Rhode Island,,,,0,2022-11-26T17:55:00.000Z,,4.0,Immediate
5016,2023.0,Naivyan,Cargill,TE,Illinois,42.0,62.0,42.0,9311667,none,,,,0,2023-04-28T19:42:00.000Z,,3.0,Immediate
5017,2023.0,Jevon,Bigelow,RB,Fresno State,77.0,71.0,69.0,2102800,none,,,,0,2023-06-02T15:06:00.000Z,,2.0,Immediate
5018,2023.0,Trevion,Sneed,EDGE,SMU,67.0,54.0,79.0,0,Northwestern State,,,,0,2022-12-05T20:52:00.000Z,,3.0,Immediate
5019,2023.0,Myles,Slusher,S,Arkansas,69.0,54.0,33.0,11544039,Colorado,33.0,8.0,33.0,5337719,2022-12-05T20:43:00.000Z,0.89,3.0,Immediate
5020,2023.0,Ashton,Whitner,S,Georgia Southern,25.0,46.0,46.0,844462,Old Dominion,46.0,25.0,46.0,2389384,2023-04-27T20:45:00.000Z,,3.0,Immediate
5021,2023.0,Jalen,Satchell,DL,Temple,25.0,25.0,25.0,0,Old Dominion,46.0,25.0,46.0,2389384,2023-01-17T22:39:00.000Z,,3.0,Immediate
5022,2023.0,L'Christian,Smith,WR,Cincinnati,93.0,69.0,25.0,3984845,Western Kentucky,64.0,64.0,62.0,870548,2022-12-24T02:33:00.000Z,,4.0,Immediate
5023,2023.0,Braylen,Ingraham,DL,Alabama,87.0,85.0,86.0,15995406,Syracuse,42.0,54.0,46.0,0,2022-09-22T17:43:00.000Z,0.84,3.0,Immediate
5024,2023.0,Weston,Wolff,TE,Maryland,54.0,62.0,62.0,3735112,South Florida,17.0,8.0,54.0,2235939,2022-12-05T15:22:00.000Z,,3.0,Immediate
5025,2023.0,Alex,Heininger,OT,Central Michigan,69.0,33.0,42.0,0,none,,,,0,2023-04-15T13:07:00.000Z,,3.0,Immediate
5026,2023.0,Thomas,Castellanos,QB,UCF,69.0,64.0,46.0,3308993,Boston College,50.0,25.0,54.0,0,2023-04-20T21:49:00.000Z,0.86,3.0,Immediate
5027,2023.0,Khristian,Zachary,EDGE,Liberty,62.0,62.0,93.0,0,none,,,,0,2023-04-24T14:26:00.000Z,,3.0,Immediate
5028,2023.0,Khatavian,Franks,LB,Georgia Tech,25.0,42.0,54.0,4281809,none,,,,0,2023-04-20T20:04:00.000Z,,3.0,Immediate
5029,2023.0,Blake,Glessner,K,Montana State,,,,0,UCLA,67.0,69.0,62.0,5919423,2022-12-31T14:55:00.000Z,0.8,3.0,Immediate
5030,2023.0,Deshawn,McCuin,S,TCU,42.0,87.0,42.0,0,none,,,,0,2023-04-15T14:54:00.000Z,,3.0,Immediate
5031,2023.0,Jake,Eichorn,IOL,Weber State,,,,0,BYU,77.0,62.0,42.0,0,2023-04-11T19:38:00.000Z,0.85,3.0,Immediate
5032,2023.0,Alex,Harkey,OT,Colorado,33.0,8.0,33.0,5337719,Texas State,33.0,33.0,62.0,599058,2023-04-24T17:02:00.000Z,0.83,3.0,Immediate
5033,2023.0,Taylor,Thompson,TE,Charlotte,42.0,25.0,25.0,0,none,,,,0,2022-11-22T22:44:00.000Z,,3.0,Immediate
5034,2023.0,Barrett,Miller,OT,Stanford,25.0,25.0,25.0,0,California,42.0,33.0,46.0,3932903,2023-06-01T23:56:00.000Z,,3.0,Immediate
5035,2023.0,Christian,Roland-Wallace,CB,Arizona,8.0,42.0,77.0,6414683,USC,,,,0,2022-12-13T21:48:00.000Z,0.92,4.0,Immediate
5036,2023.0,Alexander,Honig,QB,TCU,42.0,87.0,42.0,0,Connecticut,,,,0,2023-04-20T14:49:00.000Z,,3.0,Immediate
5037,2023.0,Coby,Cavil,WR,Louisiana Monroe,,33.0,17.0,0,none,,,,0,2022-12-05T17:20:00.000Z,,3.0,Immediate
5038,2023.0,Ben,Hoitink,IOL,Pennsylvania,,,,0,Duke,25.0,69.0,62.0,0,2022-11-22T15:01:00.000Z,0.87,3.0,Immediate
5039,2023.0,Keenan,Speer-Johnson,WR,Nevada,62.0,17.0,17.0,2000558,none,,,,0,2023-04-25T18:09:00.000Z,,3.0,Immediate
5040,2023.0,Kendall,Dennis,CB,Oklahoma,85.0,46.0,77.0,14817595,South Florida,17.0,8.0,54.0,2235939,2022-12-05T20:47:00.000Z,,4.0,Immediate
5041,2023.0,Ladaeson DeAndre,Hollins,CB,North Carolina,46.0,64.0,62.0,8355617,Charlotte,42.0,25.0,25.0,0,2023-04-21T18:51:00.000Z,,3.0,Immediate
5042,2023.0,Kevin,Coleman,WR,Jackson State,,,,0,Louisville,46.0,62.0,71.0,9443439,2022-12-19T21:26:00.000Z,0.88,3.0,Immediate
5043,2023.0,Lorando,Johnson,CB,Baylor,86.0,46.0,25.0,0,Arkansas,69.0,54.0,33.0,11544039,2023-01-02T23:20:00.000Z,0.89,3.0,Immediate
5044,2023.0,Jaden,Davis,CB,Oklahoma,85.0,46.0,77.0,14817595,Miami,57.99999999999999,42.0,54.0,0,2023-04-18T16:08:00.000Z,0.9,4.0,Immediate
5045,2023.0,Andrew,Sirmon,QB,Washington,33.0,85.0,93.0,9406794,none,,,,0,2022-08-10T13:11:00.000Z,,0.0,Immediate
5046,2023.0,McKyle,So'oto,LB,California,42.0,33.0,46.0,3932903,none,,,,0,2023-04-30T14:29:00.000Z,,2.0,Immediate
5047,2023.0,David,Ndukwe,IOL,Western Kentucky,64.0,64.0,62.0,870548,Houston,86.0,62.0,33.0,2098333,2023-04-20T21:20:00.000Z,0.85,3.0,Immediate
5048,2023.0,Liam,Dick,OT,Texas State,33.0,33.0,62.0,599058,none,,,,0,2023-04-15T14:28:00.000Z,,3.0,Immediate
5049,2023.0,Kyron,Chambers,CB,TCU,42.0,87.0,42.0,0,SMU,67.0,54.0,79.0,0,2023-04-18T19:02:00.000Z,0.86,3.0,Immediate
5050,2023.0,Jordon,Vaughn,RB,Wyoming,54.0,54.0,69.0,2426393,none,,,,0,2023-04-21T16:44:00.000Z,,3.0,Immediate
5051,2023.0,Kamari,Stephens,DL,Florida A&M,,,,0,none,,,,0,2023-05-01T16:06:00.000Z,,2.0,Immediate
5052,2023.0,Dink,Jackson,S,Marshall,54.0,69.0,46.0,1462900,none,,,,0,2023-05-01T13:35:00.000Z,,4.0,Immediate
5053,2023.0,Hunter,Escorcia,S,Washington State,54.0,54.0,42.0,3216991,none,,,,0,2023-01-03T17:04:00.000Z,,3.0,Immediate
5054,2023.0,Javion,Hunt,RB,Arkansas,69.0,54.0,33.0,11544039,none,,,,0,2022-12-06T20:15:00.000Z,,3.0,Immediate
5055,2023.0,Tony,Grimes,WR,Akron,17.0,17.0,17.0,0,none,,,,0,2023-01-11T23:33:00.000Z,,2.0,Immediate
5056,2023.0,Antonio,Carter II,CB,Rhode Island,,,,0,Notre Dame,85.0,69.0,77.0,0,2023-04-16T20:52:00.000Z,0.89,3.0,Immediate
5057,2023.0,King,Mwikuta,LB,Arkansas State,17.0,25.0,46.0,1207619,none,,,,0,2022-08-05T20:00:00.000Z,,4.0,Immediate
5058,2023.0,Londyn,Craft,S,Kentucky,77.0,54.0,54.0,11254204,none,,,,0,2023-04-25T15:24:00.000Z,,2.0,Immediate
5059,2023.0,Isaiah,Azubuike,RB,Arkansas State,17.0,25.0,46.0,1207619,none,,,,0,2023-04-20T20:39:00.000Z,,3.0,Immediate
5060,2023.0,Mister,Williams,LB,Colorado,33.0,8.0,33.0,5337719,Incarnate Word,,,,0,2023-04-25T19:00:00.000Z,,3.0,Immediate
5061,2023.0,Clark,Barrington,IOL,BYU,77.0,62.0,42.0,0,Baylor,86.0,46.0,25.0,0,2022-12-20T14:31:00.000Z,0.91,4.0,Immediate
5062,2023.0,Tanner,Davis,S,UMass,,,,0,New Haven,,,,0,2022-11-30T02:32:00.000Z,,2.0,Immediate
5063,2023.0,Spencer,Sanders,QB,Oklahoma State,86.0,54.0,71.0,5338583,Ole Miss,77.0,62.0,85.0,0,2022-12-06T21:48:00.000Z,0.89,3.0,Immediate
5064,2023.0,Leiris,Manzi,OT,Bowling Green,33.0,46.0,54.0,670821,none,,,,0,2023-04-22T16:36:00.000Z,,2.0,Immediate
5065,2023.0,Alante,Brown,WR,Nebraska,25.0,33.0,42.0,7973918,Michigan State,85.0,42.0,33.0,13035471,2023-04-16T20:27:00.000Z,0.87,3.0,Immediate
5066,2023.0,Matthew,Wykoff,IOL,Texas A&M,67.0,42.0,54.0,17228714,California,42.0,33.0,46.0,3932903,2023-04-15T13:07:00.000Z,0.89,3.0,Immediate
5067,2023.0,Jackson,LaDuke,LB,Oregon,71.0,77.0,86.0,10623807,Nevada,62.0,17.0,17.0,2000558,2022-12-05T16:48:00.000Z,,3.0,Immediate
5068,2023.0,Chace,Cromartie,S,SMU,67.0,54.0,79.0,0,none,,,,0,2022-12-05T15:38:00.000Z,,3.0,Immediate
5069,2023.0,Marquez,Cooper,RB,Kent State,50.0,42.0,8.0,160201,Ball State,46.0,42.0,33.0,341183,2022-12-06T22:18:00.000Z,,3.0,Immediate
5070,2023.0,Drew,Carter,QB,Colorado,33.0,8.0,33.0,5337719,none,,,,0,2023-04-26T18:35:00.000Z,,3.0,Immediate
5071,2023.0,Caleb,Coleman,CB,West Virginia,46.0,42.0,69.0,5495362,Texas State,33.0,33.0,62.0,599058,2023-04-28T17:02:00.000Z,,2.0,Immediate
5072,2023.0,Ralpheal,Marshall,CB,Louisiana Tech,25.0,25.0,25.0,0,none,,,,0,2022-12-05T18:00:00.000Z,,3.0,Immediate
5073,2023.0,Collin,Schlee,QB,Kent State,50.0,42.0,8.0,160201,UCLA,67.0,69.0,62.0,5919423,2022-12-06T20:13:00.000Z,0.91,4.0,Immediate
5074,2023.0,James,Turner,K,Louisville,46.0,62.0,71.0,9443439,Michigan,86.0,93.0,100.0,16357054,2023-04-25T19:16:00.000Z,0.83,3.0,Immediate
5075,2023.0,Isaiah,Bruce,DL,Iowa,71.0,62.0,71.0,9698730,none,,,,0,2023-01-11T14:40:00.000Z,,3.0,Immediate
5076,2023.0,Andrew,Mataafa,LB,Utah,71.0,71.0,62.0,7252969,South Florida,17.0,8.0,54.0,2235939,2023-01-17T15:55:00.000Z,,3.0,Immediate
5077,2023.0,Fatorma,Mulbah,DL,Penn State,54.0,85.0,77.0,13793489,West Virginia,46.0,42.0,69.0,5495362,2023-01-05T17:30:00.000Z,0.87,3.0,Immediate
5078,2023.0,Danielson,Ike,IOL,SMU,67.0,54.0,79.0,0,Missouri State,,,,0,2023-04-17T13:34:00.000Z,,3.0,Immediate
5079,2023.0,Chase,Brewster,QB,UMass,,,,0,Missouri State,,,,0,2023-04-15T15:36:00.000Z,,3.0,Immediate
5080,2023.0,Darius,Bush,WR,Connecticut,,,,0,Georgia State,62.0,33.0,54.0,781177,2022-12-05T18:00:00.000Z,0.78,2.0,Immediate
5081,2023.0,Taijh,Alston,EDGE,West Virginia,46.0,42.0,69.0,5495362,Colorado,33.0,8.0,33.0,5337719,2022-12-16T15:21:00.000Z,0.84,3.0,Immediate
5082,2023.0,Tyrin,Taylor,S,Colorado,33.0,8.0,33.0,5337719,Memphis,50.0,54.0,77.0,2634877,2023-04-24T15:12:00.000Z,0.87,3.0,Immediate
5083,2023.0,Dominic,Richardson,RB,Oklahoma State,86.0,54.0,71.0,5338583,Baylor,86.0,46.0,25.0,0,2022-12-06T19:35:00.000Z,0.91,4.0,Immediate
5084,2023.0,Sam,Huard,QB,Washington,33.0,85.0,93.0,9406794,Cal Poly,,,,0,2023-01-10T23:23:00.000Z,0.88,3.0,Immediate
5085,2023.0,Witt,Mitchum,OT,Kansas State,62.0,71.0,69.0,7121436,North Alabama,,,,0,2022-12-12T22:53:00.000Z,,3.0,Immediate
5086,2023.0,Alfahiym,Walcott,S,Baylor,86.0,46.0,25.0,0,Arkansas,69.0,54.0,33.0,11544039,2022-12-29T21:59:00.000Z,0.9,4.0,Immediate
5087,2023.0,Jahmari,Sylvester,OT,Florida International,,,,229930,Bethune-Cookman,,,,0,2023-04-26T16:37:00.000Z,,3.0,Immediate
5088,2023.0,Rowan,Zolman,S,Miami (OH),54.0,46.0,79.0,0,Minnesota,69.0,69.0,46.0,7171424,2023-04-15T13:08:00.000Z,0.85,3.0,Immediate
5089,2023.0,Jackson,Bailey,LB,Louisiana Monroe,,33.0,17.0,0,none,,,,0,2023-04-17T13:35:00.000Z,,3.0,Immediate
5090,2023.0,Justin,Flowe,LB,Oregon,71.0,77.0,86.0,10623807,Arizona,8.0,42.0,77.0,6414683,2022-12-05T19:44:00.000Z,0.91,4.0,Immediate
5091,2023.0,Dominic,Eldridge,OT,Nevada,62.0,17.0,17.0,2000558,none,,,,0,2023-04-25T22:17:00.000Z,,3.0,Immediate
5092,2023.0,Dallas,Walker IV,DL,Texas A&M,67.0,42.0,54.0,17228714,none,,,,0,2022-12-05T19:37:00.000Z,,3.0,Immediate
5093,2023.0,Zachary,Lovett,LB,Missouri,46.0,46.0,85.0,7146859,Iowa State,54.0,33.0,54.0,7551312,2022-12-05T20:45:00.000Z,0.84,3.0,Immediate
5094,2023.0,Matthew,Johnson,IOL,Troy,42.0,86.0,79.0,386184,none,,,,0,2023-04-17T14:56:00.000Z,,3.0,Immediate
5095,2023.0,Adarious,Jones,DL,Texas A&M,67.0,42.0,54.0,17228714,Memphis,50.0,54.0,77.0,2634877,2022-12-22T21:42:00.000Z,,3.0,Immediate
5096,2023.0,Caymen,Mills,CB,Louisiana Monroe,,33.0,17.0,0,none,,,,0,2023-04-17T18:13:00.000Z,,3.0,Immediate
5097,2023.0,Powell,Gordon,LB,Auburn,46.0,42.0,46.0,11588953,none,,,,0,2023-04-19T18:36:00.000Z,,3.0,Immediate
5098,2023.0,Nick,Jackson,LB,Virginia,50.0,30.0,25.0,12780300,Iowa,71.0,62.0,71.0,9698730,2022-12-12T19:02:00.000Z,0.9,4.0,Immediate
5099,2023.0,Gavin,McKay,TE,Missouri,46.0,46.0,85.0,7146859,Mercer,,,,0,2023-04-16T15:29:00.000Z,,3.0,Immediate
5100,2023.0,Jeremiah,Smith,S,Georgia Tech,25.0,42.0,54.0,4281809,none,,,,0,2023-01-23T16:06:00.000Z,,3.0,Immediate
5101,2023.0,Tucker,Dunn,LS,Colgate,,,,0,Ball State,46.0,42.0,33.0,341183,2023-02-01T22:32:00.000Z,,2.0,Immediate
5102,2023.0,Ky,Thomas,RB,Kansas,17.0,46.0,69.0,7427957,Kent State,50.0,42.0,8.0,160201,2023-01-05T17:47:00.000Z,,3.0,Immediate
5103,2023.0,Cameron,Wire,OT,LSU,46.0,71.0,77.0,20137141,Tulane,17.0,86.0,79.0,0,2022-12-09T16:37:00.000Z,,3.0,Immediate
5104,2023.0,Kevin,Miniefield,CB,Air Force,77.0,77.0,69.0,0,none,,,,0,2023-01-03T06:00:00.000Z,,2.0,Immediate
5105,2023.0,Caden,Jumper,TE,Washington,33.0,85.0,93.0,9406794,none,,,,0,2022-12-21T18:19:00.000Z,,3.0,Immediate
5106,2023.0,Will,Parker,OT,Tennessee,54.0,85.0,69.0,11602164,UAB,69.0,54.0,33.0,1240957,2023-01-03T15:02:00.000Z,,3.0,Immediate
5107,2023.0,Lamy,Constant,RB,Toledo,54.0,64.0,79.0,928243,none,,,,0,2023-01-23T16:06:00.000Z,,3.0,Immediate
5108,2023.0,Jahlil,Taylor,DL,North Carolina,46.0,64.0,62.0,8355617,Old Dominion,46.0,25.0,46.0,2389384,2022-12-05T18:09:00.000Z,,3.0,Immediate
5109,2023.0,Tyrese,Grant,ATH,Wyoming,54.0,54.0,69.0,2426393,none,,,,0,2022-12-13T06:00:00.000Z,,3.0,Immediate
5110,2023.0,Caine,Savage,CB,Utah,71.0,71.0,62.0,7252969,none,,,,0,2023-04-17T14:30:00.000Z,,3.0,Immediate
5111,2023.0,Ak’Bar,Shabazz II,CB,Pittsburgh,79.0,69.0,25.0,0,none,,,,0,2022-08-02T15:46:00.000Z,0.75,2.0,Immediate
5112,2023.0,Jalen,Cunningham,DL,Ole Miss,77.0,62.0,85.0,0,none,,,,0,2022-12-07T20:13:00.000Z,,3.0,Immediate
5113,2023.0,Tyus,Fields,CB,Old Dominion,46.0,25.0,46.0,2389384,none,,,,0,2023-01-11T14:43:00.000Z,,4.0,Immediate
5114,2023.0,Tayven,Jackson,QB,Tennessee,54.0,85.0,69.0,11602164,Indiana,17.0,33.0,25.0,13631160,2023-01-13T17:29:00.000Z,0.9,4.0,Immediate
5115,2023.0,Christian,Wells,WR,Appalachian State,71.0,50.0,64.0,1925394,UMass,,,,0,2022-11-29T15:17:00.000Z,,3.0,Immediate
5116,2023.0,Luke,Smith,DL,Appalachian State,71.0,50.0,64.0,1925394,East Tennessee State,,,,0,2022-11-29T15:16:00.000Z,,3.0,Immediate
5117,2023.0,Anthony,Goodlow,EDGE,Tulsa,54.0,42.0,33.0,0,Oklahoma State,86.0,54.0,71.0,5338583,2022-12-01T21:33:00.000Z,0.9,4.0,Immediate
5118,2023.0,Matt,Myers,QB,Buffalo,33.0,54.0,25.0,348600,none,,,,0,2022-12-05T06:00:00.000Z,,2.0,TBD
5119,2023.0,Austin,Reed,QB,Western Kentucky,64.0,64.0,62.0,870548,Western Kentucky,64.0,64.0,62.0,870548,2022-12-05T19:35:00.000Z,0.9,4.0,Immediate
5120,2023.0,Maddox,Kopp,QB,Colorado,33.0,8.0,33.0,5337719,Miami (OH),54.0,46.0,79.0,0,2022-12-12T20:54:00.000Z,,3.0,Immediate
5121,2023.0,Eric,Wilder,OT,Washington State,54.0,54.0,42.0,3216991,none,,,,0,2022-12-05T18:19:00.000Z,,3.0,Immediate
5122,2023.0,Grant,Starck,OT,Nevada,62.0,17.0,17.0,2000558,Oregon State,54.0,77.0,62.0,3163423,2022-12-05T16:04:00.000Z,0.88,3.0,Immediate
5123,2023.0,Malcolm,Greene,S,Clemson,77.0,79.0,69.0,15258374,Virginia,50.0,30.0,25.0,12780300,2023-04-20T18:33:00.000Z,0.88,3.0,Immediate
5124,2023.0,Austin,Goffney,S,Lamar,,,,0,Louisiana Monroe,,33.0,17.0,0,2022-11-21T06:00:00.000Z,,0.0,Immediate
5125,2023.0,De'Von,Fox,WR,Temple,25.0,25.0,25.0,0,Notre Dame College,,,,0,2022-11-30T19:50:00.000Z,,3.0,Immediate
5126,2023.0,R.J.,Roderick,S,South Carolina,54.0,62.0,42.0,9554700,none,,,,0,2022-10-18T18:44:00.000Z,,3.0,Immediate
5127,2023.0,Deven,Wright,EDGE,Boise State,57.99999999999999,71.0,56.99999999999999,2765657,Texas State,33.0,33.0,62.0,599058,2022-12-05T20:15:00.000Z,,3.0,Immediate
5128,2023.0,Timmy,McClain,QB,South Florida,17.0,8.0,54.0,2235939,UCF,69.0,64.0,46.0,3308993,2022-08-15T18:51:00.000Z,0.85,3.0,PendingAppeal
5129,2023.0,Bryan,Bradford,RB,Kent State,50.0,42.0,8.0,160201,none,,,,0,2023-04-15T15:13:00.000Z,,2.0,Immediate
5130,2023.0,Michael,Fitzgerald,WR,UMass,,,,0,none,,,,0,2023-04-15T15:42:00.000Z,,3.0,Immediate
